site_id,case_id,z_agl_m,u,v,w,ws,wd,T,q,wind_dir_inflow,u_hub_inflow
FR-Pue,case_ts001,0.0,2.4258644580841064,-0.9804466366767883,-0.06913801282644272,2.616504192352295,292.00677490234375,299.9836730957031,0.010216406546533108,285.5,3.969867706298828
FR-Pue,case_ts001,20.0,3.021129608154297,-1.120424509048462,-0.12075012922286987,3.222200393676758,290.3479309082031,299.9544677734375,0.01022400800138712,285.5,3.969867706298828
FR-Pue,case_ts001,40.0,3.3668482303619385,-1.2023845911026,-0.10987305641174316,3.5751075744628906,289.65289306640625,299.91534423828125,0.010233951732516289,285.5,3.969867706298828
FR-Pue,case_ts001,60.0,3.65934157371521,-1.282969355583191,-0.10616961866617203,3.877730131149292,289.32073974609375,299.86090087890625,0.010247415862977505,285.5,3.969867706298828
FR-Pue,case_ts001,80.0,3.916431188583374,-1.3690303564071655,-0.09388850629329681,4.148816108703613,289.2676086425781,299.7861022949219,0.010265292599797249,285.5,3.969867706298828
FR-Pue,case_ts001,105.0,4.140596866607666,-1.4556454420089722,-0.08155367523431778,4.38901424407959,289.3693542480469,299.68756103515625,0.010287754237651825,285.5,3.969867706298828
FR-Pue,case_ts001,125.0,4.353042125701904,-1.539850115776062,-0.07051597535610199,4.617371082305908,289.48077392578125,299.5618896484375,0.010314542800188065,285.5,3.969867706298828
FR-Pue,case_ts001,155.0,4.575611114501953,-1.6245492696762085,-0.06258318573236465,4.855448246002197,289.54718017578125,299.40557861328125,0.010345038026571274,285.5,3.969867706298828
FR-Pue,case_ts001,180.0,4.818202495574951,-1.7134701013565063,-0.05620364844799042,5.113810062408447,289.5766296386719,299.2163391113281,0.010377897880971432,285.5,3.969867706298828
FR-Pue,case_ts001,210.0,5.078223705291748,-1.806862235069275,-0.05085789039731026,5.3900933265686035,289.5858459472656,298.9950256347656,0.010410797782242298,285.5,3.969867706298828
FR-Pue,case_ts001,240.0,5.344301223754883,-1.9023457765579224,-0.0459558367729187,5.672783374786377,289.5935974121094,298.74609375,0.010440696030855179,285.5,3.969867706298828
FR-Pue,case_ts001,270.0,5.601507663726807,-1.9963215589523315,-0.041190579533576965,5.946611404418945,289.6155700683594,298.4756164550781,0.010464679449796677,285.5,3.969867706298828
FR-Pue,case_ts002,0.0,0.015328874811530113,-0.45601990818977356,0.009129423648118973,0.456277459859848,358.07476806640625,299.8727111816406,0.0055201370269060135,270.0,0.9075735807418823
FR-Pue,case_ts002,20.0,0.004215193446725607,-0.5162587761878967,0.007347879931330681,0.5162760019302368,359.5321960449219,299.8409729003906,0.005518693011254072,270.0,0.9075735807418823
FR-Pue,case_ts002,40.0,-0.0052809338085353374,-0.5449344515800476,0.004055368714034557,0.5449600219726562,0.55523681640625,299.8125,0.005517398472875357,270.0,0.9075735807418823
FR-Pue,case_ts002,60.0,-0.014726348221302032,-0.5660685300827026,0.00039525399915874004,0.566260039806366,1.490234375,299.7832946777344,0.005516070872545242,270.0,0.9075735807418823
FR-Pue,case_ts002,80.0,-0.024886565282940865,-0.584966778755188,-0.0033108992502093315,0.5854959487915039,2.43609619140625,299.7509765625,0.005514602176845074,270.0,0.9075735807418823
FR-Pue,case_ts002,105.0,-0.03621867671608925,-0.603545069694519,-0.0069294217973947525,0.6046308279037476,3.4342041015625,299.7140197753906,0.00551292160525918,270.0,0.9075735807418823
FR-Pue,case_ts002,125.0,-0.04907810315489769,-0.6228252053260803,-0.010404425673186779,0.624755859375,4.50555419921875,299.6710205078125,0.0055109672248363495,270.0,0.9075735807418823
FR-Pue,case_ts002,155.0,-0.06377790868282318,-0.6435266733169556,-0.01369291078299284,0.6466793417930603,5.659912109375,299.62054443359375,0.005508674308657646,270.0,0.9075735807418823
FR-Pue,case_ts002,180.0,-0.08061240613460541,-0.6662574410438538,-0.016753045842051506,0.6711164712905884,6.898834228515625,299.5610046386719,0.005505967885255814,270.0,0.9075735807418823
FR-Pue,case_ts002,210.0,-0.09986329078674316,-0.691595196723938,-0.019540006294846535,0.698767900466919,8.216461181640625,299.4904479980469,0.005502760875970125,270.0,0.9075735807418823
FR-Pue,case_ts002,240.0,-0.12180431187152863,-0.7201274037361145,-0.022003404796123505,0.7303559184074402,9.60028076171875,299.40643310546875,0.005498943384736776,270.0,0.9075735807418823
FR-Pue,case_ts002,270.0,-0.146702840924263,-0.7524912357330322,-0.024086570367217064,0.7666581869125366,11.03179931640625,299.30596923828125,0.005494376644492149,270.0,0.9075735807418823
FR-Pue,case_ts003,0.0,0.9357165694236755,1.518716812133789,-0.009508315473794937,1.78383469581604,211.63818359375,303.68096923828125,0.008258809335529804,196.1999969482422,2.5930376052856445
FR-Pue,case_ts003,20.0,1.1788990497589111,1.8505438566207886,-0.10167518258094788,2.194154977798462,212.4993896484375,303.65447998046875,0.008263933472335339,196.1999969482422,2.5930376052856445
FR-Pue,case_ts003,40.0,1.301244854927063,1.9553803205490112,-0.04309435561299324,2.348776340484619,213.6425323486328,303.620849609375,0.0082703847438097,196.1999969482422,2.5930376052856445
FR-Pue,case_ts003,60.0,1.3848721981048584,2.0229275226593018,-0.03328702226281166,2.451551914215088,214.39508056640625,303.57977294921875,0.008278203196823597,196.1999969482422,2.5930376052856445
FR-Pue,case_ts003,80.0,1.4641844034194946,2.122570753097534,-0.009090114384889603,2.5785932540893555,214.5985565185547,303.5221252441406,0.008289056830108166,196.1999969482422,2.5930376052856445
FR-Pue,case_ts003,105.0,1.5396740436553955,2.2570993900299072,0.02310049720108509,2.7322323322296143,214.29974365234375,303.4385986328125,0.008304488845169544,196.1999969482422,2.5930376052856445
FR-Pue,case_ts003,125.0,1.6058690547943115,2.405311107635498,0.05608394369482994,2.8921163082122803,213.72845458984375,303.3208923339844,0.00832556001842022,196.1999969482422,2.5930376052856445
FR-Pue,case_ts003,155.0,1.6627230644226074,2.539198637008667,0.08725874125957489,3.0351569652557373,213.21766662597656,303.1614990234375,0.008352696895599365,196.1999969482422,2.5930376052856445
FR-Pue,case_ts003,180.0,1.7201019525527954,2.6411399841308594,0.11342223733663559,3.151883840560913,213.07508850097656,302.9541931152344,0.008385458029806614,196.1999969482422,2.5930376052856445
FR-Pue,case_ts003,210.0,1.793112874031067,2.709425210952759,0.13393999636173248,3.2490365505218506,213.49681091308594,302.694091796875,0.008422411046922207,196.1999969482422,2.5930376052856445
